h3_index,population,count_amenity_education,count_amenity_healthcare,count_amenity_shopping_food,count_amenity_leisure_recreation,count_amenity_workplaces,count_amenity_public_services,has_station,city,station_probability,station_rank,percentile_rank
891f18b7017ffff,561.06335,0,0,0,0,0,0,0,berlin,0.016642545279626865,1758.0,82.05756276791182
891f1d4126bffff,559.58514,0,0,0,0,0,0,0,berlin,0.016642545279626865,1758.0,82.05756276791182
891f1884dc7ffff,560.9098,0,0,0,0,0,0,0,berlin,0.016642545279626865,1758.0,82.05756276791182
891f18b709bffff,560.66986,0,0,0,0,0,0,0,berlin,0.016642545279626865,1758.0,82.05756276791182
891f1d4846bffff,561.29895,0,0,0,0,0,0,0,berlin,0.016642545279626865,1758.0,82.05756276791182
891f1d48abbffff,560.286,0,0,0,0,0,0,0,berlin,0.016642545279626865,1758.0,82.05756276791182
891f1d4c6cfffff,559.57263,0,0,0,0,0,0,0,berlin,0.016642545279626865,1758.0,82.05756276791182
891f1d4da3bffff,559.5404,0,0,0,0,0,0,0,berlin,0.016642545279626865,1758.0,82.05756276791182
891f1d4b08fffff,561.89294,0,0,0,0,0,0,0,berlin,0.016642545279626865,1758.0,82.05756276791182
891f1d48ba7ffff,626.0672,0,0,6,0,0,0,0,berlin,0.01662014728566453,1775.0,81.8840579710145
891f1d4d2c7ffff,717.40845,0,0,2,1,0,0,0,berlin,0.01659806966331592,1776.0,81.87385180649112
891f1d4d0c3ffff,732.10034,1,0,3,0,0,0,0,berlin,0.016525170994142885,1777.0,81.86364564196775
891f1d4f62fffff,747.1472,1,0,3,0,0,0,0,berlin,0.016525170994142885,1777.0,81.86364564196775
891f1d4d3afffff,681.6637,0,0,2,0,0,1,0,berlin,0.016522131887985545,1779.0,81.843233312921
891f18b24bbffff,685.9574,0,0,7,1,0,0,0,berlin,0.016456582633053222,1780.0,81.83302714839763
891f1d4d6b3ffff,698.97107,0,0,1,2,0,0,0,berlin,0.01630141972897738,1781.0,81.82282098387427
891f1d4981bffff,696.8571,0,0,1,2,0,0,0,berlin,0.01630141972897738,1781.0,81.82282098387427
891f1d4c87bffff,695.8915,0,0,1,2,0,0,0,berlin,0.01630141972897738,1781.0,81.82282098387427
891f1d48b77ffff,695.98486,0,0,1,2,0,0,0,berlin,0.01630141972897738,1781.0,81.82282098387427
891f1d41923ffff,665.6677,0,0,2,0,0,1,0,berlin,0.01624338624338624,1785.0,81.78199632578077
891f1d4b35bffff,648.8965,0,0,6,0,0,0,0,berlin,0.016137261148753624,1786.0,81.7717901612574
891f1d4b557ffff,653.60266,0,0,0,0,0,0,0,berlin,0.0161301298097316,1787.0,81.76158399673403
891f18b28a3ffff,653.5442,0,0,0,0,0,0,0,berlin,0.0161301298097316,1787.0,81.76158399673403
891f1d49a2fffff,653.5844,0,0,0,0,0,0,0,berlin,0.0161301298097316,1787.0,81.76158399673403
891f1d48b4bffff,653.3572,0,0,0,0,0,0,1,berlin,0.0161301298097316,1787.0,81.76158399673403
891f18b0137ffff,654.028,0,0,0,0,0,0,0,berlin,0.0161301298097316,1787.0,81.76158399673403
891f1d4f127ffff,653.91284,0,0,0,0,0,0,0,berlin,0.0161301298097316,1787.0,81.76158399673403
891f1d4c273ffff,653.9482,0,0,0,0,0,0,0,berlin,0.0161301298097316,1787.0,81.76158399673403
891f1d48073ffff,653.2379,0,0,0,0,0,0,0,berlin,0.0161301298097316,1787.0,81.76158399673403
891f1d4b2a7ffff,653.48615,0,0,0,0,0,0,0,berlin,0.0161301298097316,1787.0,81.76158399673403
891f1d48147ffff,653.5872,0,0,0,0,0,0,0,berlin,0.0161301298097316,1787.0,81.76158399673403
891f1d4abc3ffff,653.4181,0,0,0,0,0,0,0,berlin,0.0161301298097316,1787.0,81.76158399673403
891f1d4a99bffff,653.5816,0,0,0,0,0,0,0,berlin,0.0161301298097316,1787.0,81.76158399673403
891f1d48ec3ffff,628.3115,0,0,6,0,0,0,0,berlin,0.016064591730108973,1799.0,81.63911002245356
891f1d4d677ffff,512.57056,0,0,4,0,0,0,0,berlin,0.016042743659899102,1800.0,81.6289038579302
891f18b5497ffff,525.8881,0,0,4,0,0,0,0,berlin,0.016042743659899102,1800.0,81.6289038579302
891f18b0db3ffff,644.308,0,0,1,0,0,0,0,berlin,0.01589504706683584,1802.0,81.60849152888345
891f1d48687ffff,669.3015,0,0,1,0,0,0,0,berlin,0.01589504706683584,1802.0,81.60849152888345
891f18b44c3ffff,648.9769,0,0,1,0,0,0,0,berlin,0.01589504706683584,1802.0,81.60849152888345
891f1d4a967ffff,643.45386,0,0,1,0,0,0,0,berlin,0.01589504706683584,1802.0,81.60849152888345
891f1d4c327ffff,647.01135,0,0,1,0,0,0,0,berlin,0.01589504706683584,1802.0,81.60849152888345
891f1d4ce17ffff,664.1487,0,0,1,0,0,0,0,berlin,0.01589504706683584,1802.0,81.60849152888345
891f1d4824bffff,654.61383,0,0,1,0,0,0,0,berlin,0.01589504706683584,1802.0,81.60849152888345
891f1d4b577ffff,657.89233,0,0,1,0,0,0,0,berlin,0.01589504706683584,1802.0,81.60849152888345
891f18b2e13ffff,657.7534,0,0,1,0,0,0,0,berlin,0.01589504706683584,1802.0,81.60849152888345
891f18b7303ffff,650.91296,0,0,1,0,0,0,0,berlin,0.01589504706683584,1802.0,81.60849152888345
891f1d41633ffff,662.83057,0,0,1,0,0,0,0,berlin,0.01589504706683584,1802.0,81.60849152888345
891f1d486a3ffff,652.3288,0,0,1,0,0,0,0,berlin,0.01589504706683584,1802.0,81.60849152888345
891f18b23d3ffff,650.32666,0,0,1,0,0,0,0,berlin,0.01589504706683584,1802.0,81.60849152888345
891f18b358bffff,660.1076,0,0,1,0,0,0,0,berlin,0.01589504706683584,1802.0,81.60849152888345
891f18b2383ffff,665.37256,0,0,1,0,0,0,0,berlin,0.01589504706683584,1802.0,81.60849152888345
891f1d4c02fffff,661.13336,0,0,1,0,0,0,0,berlin,0.01589504706683584,1802.0,81.60849152888345
891f1d48897ffff,655.1852,0,0,1,0,0,0,0,berlin,0.01589504706683584,1802.0,81.60849152888345
891f18b2d6fffff,648.6017,0,0,1,0,0,0,0,berlin,0.01589504706683584,1802.0,81.60849152888345
891f1d4da87ffff,667.7554,0,0,1,0,0,0,0,berlin,0.01589504706683584,1802.0,81.60849152888345
891f1d4c4abffff,646.8987,0,0,1,0,0,0,0,berlin,0.01589504706683584,1802.0,81.60849152888345
891f18b70a7ffff,642.82697,0,0,1,0,0,0,0,berlin,0.01589504706683584,1802.0,81.60849152888345
891f1d4b02bffff,663.66626,0,0,1,0,0,0,0,berlin,0.01589504706683584,1802.0,81.60849152888345
891f1d4b3a3ffff,660.2844,0,0,1,0,0,0,0,berlin,0.01589504706683584,1802.0,81.60849152888345
891f1d49a8fffff,658.4968,0,0,1,0,0,0,0,berlin,0.01589504706683584,1802.0,81.60849152888345
891f1d48643ffff,669.7862,0,0,1,0,0,0,0,berlin,0.01589504706683584,1802.0,81.60849152888345
891f1886b53ffff,644.3384,0,0,1,0,0,0,0,berlin,0.01589504706683584,1802.0,81.60849152888345
891f1d4d8abffff,668.6112,0,0,1,0,0,0,0,berlin,0.01589504706683584,1802.0,81.60849152888345
891f1d4aac7ffff,661.96533,0,0,1,0,0,0,0,berlin,0.01589504706683584,1802.0,81.60849152888345
891f1886877ffff,655.7666,0,0,1,0,0,0,0,berlin,0.01589504706683584,1802.0,81.60849152888345
891f18b2ad7ffff,656.3043,0,0,1,0,0,0,0,berlin,0.01589504706683584,1802.0,81.60849152888345
891f1d4adb7ffff,665.8258,0,0,1,0,0,0,0,berlin,0.01589504706683584,1802.0,81.60849152888345
891f1886ac7ffff,663.2822,0,0,1,0,0,0,0,berlin,0.01589504706683584,1802.0,81.60849152888345
891f1d4c3d7ffff,651.72485,0,0,1,0,0,0,0,berlin,0.01589504706683584,1802.0,81.60849152888345
891f18b708fffff,657.147,0,0,1,0,0,0,0,berlin,0.01589504706683584,1802.0,81.60849152888345
891f1d4c8d3ffff,668.73645,0,0,1,0,0,0,0,berlin,0.01589504706683584,1802.0,81.60849152888345
891f1884d0fffff,650.4208,0,0,1,0,0,0,0,berlin,0.01589504706683584,1802.0,81.60849152888345
891f1d480cbffff,665.8899,0,0,1,0,0,0,0,berlin,0.01589504706683584,1802.0,81.60849152888345
891f18b2c07ffff,659.9684,0,0,1,0,0,0,0,berlin,0.01589504706683584,1802.0,81.60849152888345
891f18b05cbffff,650.58466,0,0,1,0,0,0,0,berlin,0.01589504706683584,1802.0,81.60849152888345
891f1d4145bffff,668.4767,0,0,1,0,0,0,0,berlin,0.01589504706683584,1802.0,81.60849152888345
891f18b5683ffff,663.02344,0,0,1,0,0,0,0,berlin,0.01589504706683584,1802.0,81.60849152888345
891f1d4b30bffff,648.8698,0,0,1,0,0,0,0,berlin,0.01589504706683584,1802.0,81.60849152888345
891f1d4b56bffff,649.8237,0,0,1,0,0,0,0,berlin,0.01589504706683584,1802.0,81.60849152888345
891f1d49c03ffff,662.44305,0,0,1,0,0,0,1,berlin,0.01589504706683584,1802.0,81.60849152888345
891f1d41b1bffff,665.8264,0,0,1,0,0,0,0,berlin,0.01589504706683584,1802.0,81.60849152888345
891f1d4a87bffff,663.3458,0,0,1,0,0,0,0,berlin,0.01589504706683584,1802.0,81.60849152888345
891f1d4b13bffff,660.61206,0,0,1,0,0,0,0,berlin,0.01589504706683584,1802.0,81.60849152888345
891f18b248fffff,656.93945,0,0,1,0,0,0,0,berlin,0.01589504706683584,1802.0,81.60849152888345
891f1d4a8abffff,647.5139,0,0,1,0,0,0,0,berlin,0.01589504706683584,1802.0,81.60849152888345
891f18b7647ffff,660.5736,0,0,1,0,0,0,0,berlin,0.01589504706683584,1802.0,81.60849152888345
891f18b22afffff,666.8248,0,0,1,0,0,0,0,berlin,0.01589504706683584,1802.0,81.60849152888345
891f18b2c43ffff,655.3645,0,0,1,0,0,0,0,berlin,0.01589504706683584,1802.0,81.60849152888345
891f1d48873ffff,667.73486,0,0,1,0,0,0,0,berlin,0.01589504706683584,1802.0,81.60849152888345
891f18b11bbffff,667.746,0,0,1,0,0,0,0,berlin,0.01589504706683584,1802.0,81.60849152888345
891f18b2257ffff,666.8259,0,0,1,0,0,0,0,berlin,0.01589504706683584,1802.0,81.60849152888345
891f1d48d63ffff,645.4551,0,0,1,0,0,0,0,berlin,0.01589504706683584,1802.0,81.60849152888345
891f1d416bbffff,643.26227,0,0,1,0,0,0,0,berlin,0.01589504706683584,1802.0,81.60849152888345
891f1d4dc27ffff,653.95496,0,0,1,0,0,0,0,berlin,0.01589504706683584,1802.0,81.60849152888345
891f1d4c167ffff,658.97076,0,0,1,0,0,0,0,berlin,0.01589504706683584,1802.0,81.60849152888345
891f1d4188fffff,501.47424,0,0,0,0,0,0,0,berlin,0.01575825229169153,1861.0,81.0063278220045
891f18b05abffff,501.48172,0,0,0,0,0,0,0,berlin,0.01575825229169153,1861.0,81.0063278220045
891f18b093bffff,552.1469,0,0,0,0,0,0,0,berlin,0.015737629712798545,1863.0,80.98591549295774
891f1d4866bffff,551.9412,0,0,0,0,0,0,0,berlin,0.015737629712798545,1863.0,80.98591549295774
891f18b2a13ffff,551.05786,0,0,0,0,0,0,0,berlin,0.015737629712798545,1863.0,80.98591549295774
891f1d4aaa7ffff,551.40735,0,0,0,0,0,0,0,berlin,0.015737629712798545,1863.0,80.98591549295774
891f1d41813ffff,552.3389,0,0,0,0,0,0,0,berlin,0.015737629712798545,1863.0,80.98591549295774
891f18b7223ffff,552.3916,0,0,0,0,0,0,0,berlin,0.015737629712798545,1863.0,80.98591549295774
891f18b20b3ffff,552.5475,0,0,0,0,0,0,0,berlin,0.015737629712798545,1863.0,80.98591549295774
891f1d4dc7bffff,552.8928,0,0,0,0,0,0,0,berlin,0.015737629712798545,1863.0,80.98591549295774
891f1886297ffff,552.94556,0,0,0,0,0,0,0,berlin,0.015737629712798545,1863.0,80.98591549295774
891f1d4b51bffff,552.6267,0,0,0,0,0,0,0,berlin,0.015737629712798545,1863.0,80.98591549295774
891f18b00afffff,552.0543,0,0,0,0,0,0,0,berlin,0.015737629712798545,1863.0,80.98591549295774
891f1d4db1bffff,551.72003,0,0,0,0,0,0,0,berlin,0.015737629712798545,1863.0,80.98591549295774
891f1d4f363ffff,552.167,0,0,0,0,0,0,0,berlin,0.015737629712798545,1863.0,80.98591549295774
891f1d412d3ffff,552.73267,0,0,0,0,0,0,0,berlin,0.015737629712798545,1863.0,80.98591549295774
891f1d48077ffff,551.189,0,0,0,0,0,0,0,berlin,0.015737629712798545,1863.0,80.98591549295774
891f1d4e647ffff,551.01624,0,0,0,0,0,0,0,berlin,0.015737629712798545,1863.0,80.98591549295774
891f1d4f54fffff,552.6007,0,0,0,0,0,0,0,berlin,0.015737629712798545,1863.0,80.98591549295774
891f1d4a3d7ffff,551.9875,0,0,0,0,0,0,0,berlin,0.015737629712798545,1863.0,80.98591549295774
891f18b0467ffff,552.88635,0,0,0,0,0,0,0,berlin,0.015737629712798545,1863.0,80.98591549295774
891f18b4443ffff,504.28534,0,0,0,0,0,0,0,berlin,0.01567788711231645,1882.0,80.79199836701368
891f1886a5bffff,504.2413,0,0,0,0,0,0,0,berlin,0.01567788711231645,1882.0,80.79199836701368
891f18b1183ffff,550.90735,0,0,0,0,0,0,0,berlin,0.015613699349859627,1884.0,80.77158603796693
891f18b084fffff,550.8296,0,0,0,0,0,0,0,berlin,0.015613699349859627,1884.0,80.77158603796693
891f18b734fffff,611.12836,0,0,2,0,0,0,0,berlin,0.01544256471390553,1886.0,80.75117370892019
891f1d4b68fffff,606.80963,0,0,2,0,0,0,0,berlin,0.01544256471390553,1886.0,80.75117370892019
891f1d41a03ffff,610.54346,0,0,2,0,0,0,0,berlin,0.01544256471390553,1886.0,80.75117370892019
891f1d48aa7ffff,609.9391,0,0,2,0,0,0,0,berlin,0.01544256471390553,1886.0,80.75117370892019
891f1d4d603ffff,606.97595,0,0,2,0,0,0,0,berlin,0.01544256471390553,1886.0,80.75117370892019
891f18b28afffff,539.6289,1,0,1,0,0,0,0,berlin,0.015397759103641457,1891.0,80.70014288630333
891f1d4d213ffff,706.7381,1,0,3,1,0,0,0,berlin,0.0153208722741433,1892.0,80.68993672177996
891f1d4f2cbffff,755.5831,0,0,7,1,0,0,0,berlin,0.015288805177243313,1893.0,80.67973055725659
891f18b5407ffff,497.34338,0,0,2,1,0,0,0,berlin,0.015141385094656122,1894.0,80.66952439273321
891f1d49893ffff,735.4359,0,0,4,1,0,0,0,berlin,0.015028881470918676,1895.0,80.65931822820984
891f1d4ab6fffff,731.4284,0,0,4,1,0,0,0,berlin,0.015028881470918676,1895.0,80.65931822820984
891f18b2d03ffff,703.81055,1,0,2,0,0,0,0,berlin,0.014945482100622288,1897.0,80.63890589916309
891f18b2137ffff,751.34045,0,0,4,1,0,0,0,berlin,0.014716381470918678,1898.0,80.62869973463972
891f1d4d66fffff,702.8279,0,0,8,1,0,0,0,berlin,0.014715406162464986,1899.0,80.61849357011636
891f1d4b6b3ffff,551.8578,0,0,1,1,0,0,0,berlin,0.014705814374504017,1900.0,80.60828740559298
891f1d4c497ffff,558.8125,0,0,1,1,0,0,0,berlin,0.014705814374504017,1900.0,80.60828740559298
891f1d4a153ffff,683.58325,0,0,6,0,0,0,0,berlin,0.014674578083929295,1902.0,80.58787507654623
891f1d480dbffff,660.698,0,0,6,0,0,0,0,berlin,0.014674578083929295,1902.0,80.58787507654623
891f1d4d05bffff,684.1861,0,0,6,0,0,0,1,berlin,0.014674578083929295,1902.0,80.58787507654623
891f1d49833ffff,684.3574,1,0,4,0,0,0,0,berlin,0.014640579710144928,1905.0,80.55725658297612
891f1d4a1cbffff,683.84296,1,0,4,0,0,0,0,berlin,0.014640579710144928,1905.0,80.55725658297612
891f18b7513ffff,566.19617,0,0,2,0,0,0,0,berlin,0.014583105254446074,1907.0,80.53684425392937
891f18b298bffff,566.8275,0,0,2,0,0,0,0,berlin,0.014583105254446074,1907.0,80.53684425392937
891f1886bb3ffff,793.10297,1,0,5,0,0,1,0,berlin,0.014444444444444444,1909.0,80.51643192488262
891f1d49e33ffff,719.21313,0,0,1,1,0,0,0,berlin,0.014431023580155465,1910.0,80.50622576035926
891f1d4dda7ffff,718.61804,0,0,1,1,0,0,0,berlin,0.014431023580155465,1910.0,80.50622576035926
891f18b0593ffff,555.4979,0,0,0,0,0,0,0,berlin,0.014350662089122036,1912.0,80.48581343131252
891f1d48537ffff,556.8021,0,0,0,0,0,0,0,berlin,0.014350662089122036,1912.0,80.48581343131252
891f1d4c84bffff,556.4084,0,0,0,0,0,0,0,berlin,0.014350662089122036,1912.0,80.48581343131252
891f18b0827ffff,556.45233,0,0,0,0,0,0,0,berlin,0.014350662089122036,1912.0,80.48581343131252
891f188699bffff,556.896,0,0,0,0,0,0,0,berlin,0.014350662089122036,1912.0,80.48581343131252
891f18b5493ffff,555.0327,0,0,0,0,0,0,0,berlin,0.014350662089122036,1912.0,80.48581343131252
891f18869d3ffff,554.66675,0,0,0,0,0,0,0,berlin,0.014350662089122036,1912.0,80.48581343131252
891f18b7273ffff,556.5691,0,0,0,0,0,0,0,berlin,0.014350662089122036,1912.0,80.48581343131252
891f1d4864bffff,553.76794,0,0,0,0,0,0,0,berlin,0.014350662089122036,1912.0,80.48581343131252
891f18b7117ffff,555.532,0,0,0,0,0,0,0,berlin,0.014350662089122036,1912.0,80.48581343131252
891f1d4e447ffff,556.4474,0,0,0,0,0,0,0,berlin,0.014350662089122036,1912.0,80.48581343131252
891f18b0dc3ffff,556.1323,0,0,0,0,0,0,0,berlin,0.014350662089122036,1912.0,80.48581343131252
891f1d4cb0fffff,557.0392,0,0,0,0,0,0,0,berlin,0.014350662089122036,1912.0,80.48581343131252
891f1d4e48fffff,556.4031,0,0,0,0,0,0,0,berlin,0.014350662089122036,1912.0,80.48581343131252
891f18b54cfffff,554.9287,0,0,0,0,0,0,0,berlin,0.014350662089122036,1912.0,80.48581343131252
891f1d4b00bffff,553.62085,0,0,0,0,0,0,0,berlin,0.014350662089122036,1912.0,80.48581343131252
891f1d4941bffff,554.3091,0,0,0,0,0,0,0,berlin,0.014350662089122036,1912.0,80.48581343131252
891f18b2543ffff,554.46375,0,0,0,0,0,0,0,berlin,0.014350662089122036,1912.0,80.48581343131252
891f18b3227ffff,556.65564,0,0,0,0,0,0,0,berlin,0.014350662089122036,1912.0,80.48581343131252
891f1d49c43ffff,556.24304,0,0,0,0,0,0,0,berlin,0.014350662089122036,1912.0,80.48581343131252
891f1886457ffff,555.1758,0,0,0,0,0,0,0,berlin,0.014350662089122036,1912.0,80.48581343131252
891f1d48cdbffff,555.1616,0,0,0,0,0,0,0,berlin,0.014350662089122036,1912.0,80.48581343131252
891f1d49167ffff,556.97986,0,0,0,0,0,0,0,berlin,0.014350662089122036,1912.0,80.48581343131252
891f18b0193ffff,553.9268,0,0,0,0,0,0,0,berlin,0.014350662089122036,1912.0,80.48581343131252
891f18b5413ffff,557.4697,0,0,0,0,0,0,0,berlin,0.014350662089122036,1912.0,80.48581343131252
891f1d416d7ffff,554.1623,0,0,0,0,0,0,0,berlin,0.014350662089122036,1912.0,80.48581343131252
891f1d4b147ffff,557.2364,0,0,0,0,0,0,0,berlin,0.014350662089122036,1912.0,80.48581343131252
891f18b222fffff,556.6823,0,0,0,0,0,0,0,berlin,0.014350662089122036,1912.0,80.48581343131252
891f1d48ecbffff,681.8784,0,0,6,1,0,0,0,berlin,0.01431372549019608,1940.0,80.20004082465809
891f1884d53ffff,584.79755,0,0,2,0,0,0,0,berlin,0.014042564713905534,1941.0,80.18983466013472
891f1d49eafffff,603.0687,0,0,2,0,0,0,0,berlin,0.014042564713905534,1941.0,80.18983466013472
891f188640bffff,588.1189,0,0,2,0,0,0,0,berlin,0.014042564713905534,1941.0,80.18983466013472
891f1d4ea47ffff,573.883,0,0,2,0,0,0,0,berlin,0.014042564713905534,1941.0,80.18983466013472
891f1d4d613ffff,587.12244,0,0,2,0,0,0,0,berlin,0.014042564713905534,1941.0,80.18983466013472
891f18b4e93ffff,590.0752,0,0,2,0,0,0,0,berlin,0.014042564713905534,1941.0,80.18983466013472
891f18b20b7ffff,494.40405,0,0,0,0,0,0,0,berlin,0.014020167514815694,1947.0,80.12859767299449
891f1896b2fffff,494.43542,0,0,0,0,0,0,0,berlin,0.014020167514815694,1947.0,80.12859767299449
891f1d48667ffff,496.0379,0,0,0,0,0,0,0,berlin,0.014020167514815692,1949.0,80.10818534394774
891f1d4f673ffff,789.00006,0,0,1,0,0,0,0,berlin,0.013993455419142138,1950.0,80.09797917942437
891f18b265bffff,784.9181,0,0,1,0,0,0,0,berlin,0.013993455419142138,1950.0,80.09797917942437
891f18b3697ffff,794.3049,0,0,1,0,0,0,0,berlin,0.013993455419142138,1950.0,80.09797917942437
891f18b344fffff,787.28345,0,0,1,0,0,0,0,berlin,0.013993455419142138,1950.0,80.09797917942437
891f1d49b1bffff,786.1843,0,0,1,0,0,0,0,berlin,0.013993455419142138,1950.0,80.09797917942437
891f18b3443ffff,801.2905,0,0,1,0,0,0,0,berlin,0.013993455419142138,1950.0,80.09797917942437
891f18b3453ffff,797.1514,0,0,1,0,0,0,0,berlin,0.013993455419142138,1950.0,80.09797917942437
891f188692fffff,785.65076,0,0,1,0,0,0,0,berlin,0.013993455419142138,1950.0,80.09797917942437
891f1d4f613ffff,792.91394,0,0,1,0,0,0,0,berlin,0.013993455419142138,1950.0,80.09797917942437
891f1d4f603ffff,784.76056,0,0,1,0,0,0,0,berlin,0.013993455419142138,1950.0,80.09797917942437
891f1d4f647ffff,804.1228,0,0,1,0,0,0,0,berlin,0.013993455419142138,1950.0,80.09797917942437
891f1d486d7ffff,657.6478,0,0,0,0,0,0,0,berlin,0.013935174594088691,1961.0,79.98571136966729
891f1d4c2afffff,657.69745,0,0,0,0,0,0,0,berlin,0.013935174594088691,1961.0,79.98571136966729
891f1d4d3c3ffff,573.54877,0,0,1,2,0,0,0,berlin,0.013853728925348618,1963.0,79.96529904062054
891f18b2253ffff,636.23254,0,0,1,1,0,0,0,berlin,0.013812121059625397,1964.0,79.95509287609715
891f1d48a8bffff,635.23334,0,0,1,1,0,0,0,berlin,0.013812121059625397,1964.0,79.95509287609715
891f1d4980fffff,672.7368,0,0,0,0,0,0,0,berlin,0.013782850643973443,1966.0,79.93468054705042
891f1d4c3d3ffff,672.66187,0,0,0,0,0,0,0,berlin,0.013782850643973443,1966.0,79.93468054705042
891f18b2c47ffff,672.8785,0,0,0,0,0,0,0,berlin,0.013782850643973443,1966.0,79.93468054705042
891f1d491a3ffff,656.81213,0,0,0,0,0,0,0,berlin,0.013780734439648536,1969.0,79.9040620534803
891f18b2c77ffff,656.767,0,0,0,0,0,0,0,berlin,0.013780734439648536,1969.0,79.9040620534803
891f18b368bffff,655.574,0,0,0,0,0,0,0,berlin,0.013780734439648536,1969.0,79.9040620534803
891f1d4180fffff,654.9412,0,0,0,0,0,0,0,berlin,0.013780734439648536,1969.0,79.9040620534803
891f1d4e4bbffff,656.79047,0,0,0,0,0,0,0,berlin,0.013780734439648536,1969.0,79.9040620534803
891f18b23c3ffff,655.4799,0,0,0,0,0,0,0,berlin,0.013780734439648536,1969.0,79.9040620534803
891f1d4c223ffff,656.9428,0,0,0,0,0,0,0,berlin,0.013780734439648536,1969.0,79.9040620534803
891f1d4d913ffff,655.6146,0,0,0,0,0,0,0,berlin,0.013780734439648536,1969.0,79.9040620534803
891f18b5637ffff,656.1325,0,0,0,0,0,0,0,berlin,0.013780734439648536,1969.0,79.9040620534803
891f1d4a14bffff,655.6765,0,0,0,0,0,0,0,berlin,0.013780734439648536,1969.0,79.9040620534803
891f1d4c057ffff,654.5727,0,0,0,0,0,0,0,berlin,0.013780734439648536,1969.0,79.9040620534803
891f1d4aac3ffff,657.4407,0,0,0,0,0,0,0,berlin,0.013780734439648536,1969.0,79.9040620534803
891f1d4dc13ffff,654.25165,0,0,0,0,0,0,0,berlin,0.013780734439648536,1969.0,79.9040620534803
891f18b6417ffff,656.42395,0,0,0,0,0,0,0,berlin,0.013780734439648536,1969.0,79.9040620534803
891f1d4c2a7ffff,656.31067,0,0,0,0,0,0,0,berlin,0.013780734439648536,1969.0,79.9040620534803
891f1d4a8b3ffff,656.0733,0,0,0,0,0,0,0,berlin,0.013780734439648536,1969.0,79.9040620534803
891f1894d87ffff,657.0271,0,0,0,0,0,0,0,berlin,0.013780734439648536,1969.0,79.9040620534803
891f1d489afffff,655.6758,0,0,0,0,0,0,0,berlin,0.013780734439648536,1969.0,79.9040620534803
891f18b06b3ffff,657.54974,0,0,0,0,0,0,0,berlin,0.013780734439648536,1969.0,79.9040620534803
891f1d485abffff,656.5051,0,0,0,0,0,0,0,berlin,0.013780734439648536,1969.0,79.9040620534803
891f1d41237ffff,655.45776,0,0,0,0,0,0,0,berlin,0.013780734439648536,1969.0,79.9040620534803
891f1d4d80fffff,656.97046,0,0,0,0,0,0,0,berlin,0.013780734439648536,1969.0,79.9040620534803
891f1d4c8c7ffff,655.60425,0,0,0,0,0,0,0,berlin,0.013780734439648536,1969.0,79.9040620534803
891f1d4d817ffff,655.37305,0,0,0,0,0,0,0,berlin,0.013780734439648536,1969.0,79.9040620534803
891f1d4180bffff,656.88306,0,0,0,0,0,0,0,berlin,0.013780734439648536,1969.0,79.9040620534803
891f1d49c53ffff,656.23315,0,0,0,0,0,0,0,berlin,0.013780734439648536,1969.0,79.9040620534803
891f1d41a8fffff,655.235,0,0,0,0,0,0,0,berlin,0.013780734439648536,1969.0,79.9040620534803
891f18b0e27ffff,654.4222,0,0,0,0,0,0,0,berlin,0.013780734439648536,1969.0,79.9040620534803
891f1d4c6dbffff,655.4902,0,0,0,0,0,0,0,berlin,0.013780734439648536,1969.0,79.9040620534803
891f18b02c3ffff,654.9717,0,0,0,0,0,0,0,berlin,0.013780734439648536,1969.0,79.9040620534803
891f18b2ba7ffff,656.5732,0,0,0,0,0,0,0,berlin,0.013780734439648536,1969.0,79.9040620534803
891f18b090fffff,654.30444,0,0,0,0,0,0,0,berlin,0.013780734439648536,1969.0,79.9040620534803
891f1d481bbffff,655.0123,0,0,0,0,0,0,0,berlin,0.013780734439648536,1969.0,79.9040620534803
891f1d4b137ffff,655.5615,0,0,0,0,0,0,0,berlin,0.013780734439648536,1969.0,79.9040620534803
891f18b2853ffff,655.4826,0,0,0,0,0,0,0,berlin,0.013780734439648536,1969.0,79.9040620534803
891f1d4c0afffff,656.18396,0,0,0,0,0,0,0,berlin,0.013780734439648536,1969.0,79.9040620534803
891f1884dbbffff,690.0393,0,0,0,1,0,0,0,berlin,0.01376564305939441,2005.0,79.5366401306389
891f1d4c357ffff,691.05005,0,0,0,1,0,0,0,berlin,0.01376564305939441,2005.0,79.5366401306389
891f1d4d257ffff,692.12854,0,0,0,1,0,0,0,berlin,0.01376564305939441,2005.0,79.5366401306389
891f1d58973ffff,690.5121,0,0,0,1,0,0,0,berlin,0.01376564305939441,2005.0,79.5366401306389
